Prediction _compress,Labels,Entropy,Binary_Labels
1,1,0.000482512,1
6,6,0.218205625,1
8,8,0.02141355,1
6,6,1.305889959,1
8,8,0.008061305,1
3,3,2.128730753,1
2,2,0.179180889,1
7,7,0.286876042,1
7,7,1.013980235,1
9,9,0.007248149,1
7,7,0.04439139,1
1,1,0.003707226,1
4,4,1.874422011,1
2,7,2.218895964,0
3,4,1.85402714,0
6,6,0.326126676,1
1,1,1.24E-06,1
7,7,0.677394517,1
3,3,1.45528704,1
0,0,0.002953167,1
1,0,1.497753834,0
6,6,0.025935182,1
6,6,0.292839881,1
8,8,0.265940626,1
6,6,0.035823617,1
6,6,0.005850427,1
0,0,0.296751803,1
3,3,0.247145011,1
4,4,1.723206108,1
7,7,0.453305879,1
4,4,1.008813999,1
8,9,2.154861907,0
6,4,1.650308282,0
9,9,0.039212057,1
9,9,1.003594516,1
3,3,0.786701976,1
4,4,0.12743813,1
1,1,0.129933441,1
4,4,1.716100927,1
0,0,1.113866836,1
3,3,1.108631685,1
7,7,0.00404653,1
1,1,0.000620167,1
2,2,0.518973163,1
2,2,1.079101603,1
8,8,1.449098301,1
4,4,0.755447309,1
7,7,1.971920232,1
8,8,0.116744717,1
6,5,1.331210335,0
5,5,1.658516124,1
6,6,0.021367714,1
5,5,2.113592631,1
6,6,1.618871372,1
0,0,0.169843573,1
6,6,0.226079885,1
7,4,1.778401839,0
9,9,0.024604046,1
0,3,1.971423923,0
2,2,0.282301469,1
7,7,0.10731408,1
3,3,0.26063935,1
8,8,0.380875622,1
6,3,2.479648807,0
9,9,0.000164446,1
6,4,1.039685311,0
1,1,0.000156758,1
6,6,0.079105423,1
9,9,0.080354287,1
9,9,0.057292795,1
3,4,1.514519866,0
3,3,1.305693598,1
9,9,0.002722488,1
8,8,0.125093998,1
1,1,0.798624876,1
6,6,2.303402429,1
9,9,3.54E-05,1
5,5,0.364213188,1
1,9,0.583685038,0
0,0,0.337240863,1
9,9,0.041943565,1
7,7,0.614832054,1
2,2,1.686428114,1
4,2,1.835958733,0
7,4,1.401222833,0
3,2,1.94959476,0
6,6,0.247455418,1
4,4,1.020149292,1
0,8,1.971818066,0
1,1,0.000691932,1
9,9,0.002843484,1
3,5,0.923310109,0
6,6,0.362643642,1
3,5,1.610429144,0
1,1,0.00207717,1
8,8,0.310993323,1
6,6,0.011638621,1
0,6,0.236323971,0
9,7,1.726900492,0
6,6,0.301629946,1
5,5,1.46782853,1
1,0,0.298900055,0
3,2,0.87555433,0
3,7,2.798805476,0
6,6,0.172909829,1
1,1,0.199605342,1
2,2,0.06662308,1
0,3,1.598085094,0
1,1,0.01509507,1
6,6,0.794247059,1
4,4,1.23288934,1
9,9,1.595441556,1
0,0,0.098307247,1
1,3,1.346481672,0
9,9,0.000199329,1
1,1,0.101470935,1
0,0,0.279755547,1
5,5,0.383689062,1
3,3,1.189876302,1
1,1,1.63E-05,1
6,6,0.154888831,1
9,9,0.303944727,1
8,8,0.028344008,1
9,9,0.389170129,1
0,0,0.085815606,1
6,6,0.066567755,1
1,1,2.86E-07,1
6,6,0.036147669,1
3,2,1.896273194,0
0,3,1.736013454,0
5,5,0.032222893,1
6,6,0.134947006,1
1,9,0.309088829,0
8,0,2.121434957,0
7,7,0.275353791,1
2,2,0.724393313,1
2,4,2.323646089,0
8,0,0.048389805,0
3,3,1.145763069,1
8,6,1.620632739,0
8,8,0.000223116,1
6,6,0.442800174,1
9,9,0.60186681,1
1,1,0.006141428,1
9,9,1.928444665,1
0,0,0.197460353,1
6,6,1.91147355,1
2,4,1.15240707,0
3,5,0.40117307,0
9,9,0.455523917,1
5,5,1.071600781,1
7,4,1.687586567,0
1,1,0.054255001,1
9,9,0.001015811,1
7,2,1.128269922,0
0,0,0.705713609,1
7,7,1.084103168,1
3,3,0.101892689,1
5,5,1.262527174,1
1,1,0.00599297,1
8,8,0.014878437,1
3,3,1.125536306,1
0,0,0.017815097,1
5,5,0.737280927,1
0,2,1.327593507,0
0,8,0.748815445,0
8,8,0.036539729,1
6,3,2.567123175,0
9,9,1.775130021,1
6,6,0.39695176,1
0,0,0.052111463,1
9,3,0.363660386,0
5,5,1.099586321,1
3,3,1.99659281,1
3,4,2.302501587,0
1,1,0.002277233,1
3,5,0.4626121,0
0,0,0.050481662,1
7,7,1.811252852,1
3,3,1.98855341,1
9,9,1.10E-05,1
6,4,1.771088753,0
5,5,1.37756176,1
3,3,0.897908099,1
1,1,0.043122861,1
4,4,1.202984959,1
6,2,2.088846146,0
4,4,1.808183828,1
9,9,0.008271075,1
9,9,0.318799101,1
7,7,0.036492605,1
1,1,0.010155435,1
7,7,0.076101265,1
0,0,0.167767929,1
1,1,0.00010613,1
2,2,0.039608953,1
1,1,1.107468753,1
3,5,1.750632465,0
3,3,0.312008004,1
8,8,0.795146063,1
3,4,1.685626449,0
1,1,9.76E-06,1
3,5,1.634329167,0
1,1,0.007093027,1
9,9,0.008630267,1
9,9,0.393340743,1
7,7,0.008395014,1
0,0,0.034727184,1
1,1,0.000738597,1
7,7,0.02468819,1
6,6,0.016010601,1
2,2,1.10121272,1
6,6,0.292988854,1
5,5,0.766518993,1
0,0,0.892115145,1
3,3,1.852839463,1
1,1,0.108899558,1
3,3,1.950352927,1
9,8,0.940069735,0
9,9,1.68E-05,1
9,9,0.234444831,1
8,0,0.906906393,0
8,8,0.1053047,1
9,8,1.251016038,0
5,7,1.573934336,0
9,9,0.031543634,1
3,2,1.656949352,0
9,9,0.069828109,1
1,1,0.580385905,1
3,3,0.292479321,1
6,6,0.055746948,1
7,7,1.819626313,1
6,6,0.04441623,1
7,0,0.644893659,0
8,8,0.363100153,1
6,6,0.052035082,1
2,2,0.268974153,1
3,4,2.162615628,0
2,2,0.750783062,1
3,3,0.041823061,1
3,5,1.805098199,0
3,5,1.063443707,0
7,4,1.506044597,0
1,1,0.004168572,1
6,6,1.120613327,1
4,7,1.839734131,0
1,1,0.000311487,1
6,6,0.583947308,1
1,1,0.006468399,1
7,7,0.732454844,1
1,1,0.802364712,1
6,6,0.452927464,1
0,2,1.644553521,0
3,3,0.645355176,1
0,0,0.140385601,1
4,4,1.355325671,1
6,2,1.510101578,0
9,9,0.854804927,1
7,7,0.008175062,1
3,5,0.39967544,0
5,5,1.484204559,1
1,6,2.163243436,0
0,0,1.596900371,1
9,8,0.92861869,0
8,8,0.009904944,1
1,1,5.04E-05,1
1,1,0.000238604,1
3,3,1.021293199,1
5,5,0.136482204,1
6,6,0.144821122,1
3,5,1.785988882,0
6,3,1.214550574,0
8,8,0.120678189,1
7,7,0.023936663,1
6,5,2.159975103,0
8,0,1.625839209,0
7,7,0.148537321,1
6,7,1.555571723,0
5,5,1.109560512,1
3,7,2.216006014,0
1,1,0.001364467,1
9,9,0.032790662,1
9,9,0.050933919,1
1,1,1.379088523,1
1,9,0.073456745,0
9,9,0.358722357,1
3,3,1.181598378,1
5,5,0.445653098,1
3,5,1.09744517,0
3,3,1.204340876,1
0,0,0.077389779,1
9,3,1.906757173,0
0,0,0.509041002,1
6,6,0.127270171,1
6,6,1.264013025,1
2,5,1.455705784,0
6,6,0.908382415,1
8,8,0.003920674,1
9,9,0.22252335,1
6,4,0.14182504,0
5,5,2.004005061,1
1,1,0.000824853,1
1,1,0.008881708,1
2,2,0.730593484,1
6,7,1.913825507,0
9,9,0.337223092,1
0,0,0.004529574,1
1,1,0.828379517,1
8,2,1.604053899,0
5,5,1.010598674,1
2,4,1.358317056,0
4,4,1.69746858,1
7,7,0.065739362,1
6,4,1.718940062,0
8,8,0.010755531,1
1,3,1.841413042,0
3,3,1.376414414,1
4,5,1.779798164,0
4,3,2.105195246,0
5,5,1.068100648,1
0,7,2.692013968,0
0,0,0.117409301,1
1,1,0.045218578,1
2,2,0.067784949,1
9,9,0.000384209,1
6,8,1.449025868,0
1,1,0.04212139,1
7,7,0.523149095,1
3,3,0.720873381,1
3,5,0.984158165,0
9,9,0.04763737,1
1,1,1.08E-05,1
1,9,0.815761815,0
1,1,0.024619069,1
1,1,2.467982515,1
3,3,1.71947203,1
3,6,1.924607348,0
5,7,1.735752214,0
4,4,1.755077178,1
8,8,1.824474592,1
3,3,0.882431716,1
5,5,1.654984971,1
6,6,0.035481432,1
5,7,0.810989351,0
0,0,1.083994951,1
1,1,3.97E-05,1
9,7,1.914088732,0
7,7,0.009379593,1
7,2,1.802411117,0
3,3,0.649373973,1
3,3,1.609183282,1
2,5,1.961290695,0
1,1,0.275459558,1
7,7,0.000208141,1
6,6,0.003392788,1
8,8,1.317409644,1
4,4,1.975065921,1
6,4,1.585193607,0
5,5,0.383546311,1
6,7,2.325772949,0
1,3,1.653777808,0
4,4,0.320377772,1
7,7,2.175129209,1
7,7,0.444364457,1
6,3,2.070188967,0
6,6,0.480441139,1
2,0,2.327138769,0
7,7,0.428107172,1
2,2,0.069098427,1
6,6,1.36489256,1
9,7,1.918731749,0
7,4,1.151272012,0
1,1,0.000171103,1
8,8,0.000632463,1
0,0,0.077352973,1
2,2,0.747291287,1
1,2,2.654328957,0
1,1,0.007103157,1
5,5,0.247576962,1
4,4,0.969454512,1
0,0,0.13168981,1
9,9,0.171155485,1
3,3,0.414292587,1
4,4,1.766293739,1
0,4,2.43078729,0
2,2,0.227602076,1
3,3,0.365777147,1
8,8,1.230707142,1
5,5,0.116452949,1
0,0,0.094303629,1
0,0,0.024060217,1
2,4,2.000854184,0
6,6,0.012858667,1
3,3,1.436099188,1
9,9,0.000143684,1
2,2,0.112497908,1
0,0,1.067618256,1
2,5,1.940403173,0
7,7,0.358078766,1
3,5,2.056901306,0
5,5,0.753155927,1
1,1,0.025519209,1
7,7,0.579466784,1
3,3,1.116387471,1
1,1,0.992879205,1
3,6,2.025997671,0
3,7,1.605881661,0
9,9,0.000287619,1
0,0,0.002220002,1
1,1,1.972840945,1
2,2,1.091699138,1
1,1,0.059124025,1
4,4,0.552399372,1
6,6,1.322727339,1
1,1,0.268232842,1
5,5,2.399153423,1
9,9,0.253350549,1
5,5,0.016284935,1
0,0,0.984074733,1
4,4,1.543942096,1
1,9,0.351802791,0
4,4,1.698106252,1
9,9,0.138784267,1
7,7,1.413362708,1
1,1,0.072155904,1
2,6,1.178531654,0
8,8,0.02321348,1
0,0,2.391115176,1
6,6,0.162983266,1
5,5,0.370418685,1
2,0,1.726587231,0
8,8,0.000148751,1
1,1,0.011228155,1
7,7,0.866480875,1
5,5,1.329746431,1
6,6,0.207705673,1
9,9,0.044479023,1
5,3,1.892124821,0
6,2,1.193872074,0
3,3,1.682732455,1
9,9,0.002664247,1
3,8,2.318985671,0
6,6,0.22535043,1
1,1,0.004712152,1
0,0,0.082194552,1
9,9,0.340859873,1
0,0,1.146834462,1
9,9,0.01904711,1
8,8,0.021922191,1
0,7,0.973400253,0
7,7,1.803923817,1
5,5,2.21521518,1
5,2,2.278070804,0
3,3,0.190857192,1
5,5,1.548117908,1
6,5,1.732695891,0
7,7,1.125709947,1
0,8,1.518087766,0
7,7,0.000169578,1
6,6,1.525085553,1
9,9,0.119630471,1
1,1,0.002210165,1
9,9,0.005132857,1
8,8,0.004063287,1
6,6,0.138365167,1
2,5,1.564104324,0
6,6,1.369393927,1
7,7,0.004165502,1
2,5,2.612541898,0
6,6,0.628754216,1
7,7,1.461676884,1
2,2,1.985952913,1
0,5,1.6911416,0
9,9,0.031961161,1
6,6,0.236785777,1
6,6,1.01280686,1
2,7,0.693837468,0
0,0,0.009121257,1
1,1,0.005773174,1
6,0,1.608994053,0
1,1,0.000851825,1
3,3,1.066623687,1
6,2,1.66555261,0
2,5,1.82569066,0
6,6,0.407040188,1
1,1,0.002432718,1
2,2,0.177325412,1
6,5,2.084535751,0
1,1,0.001052942,1
9,9,0.081250467,1
9,9,0.004216125,1
8,8,0.00102431,1
6,6,0.058021409,1
8,8,0.106612629,1
6,6,0.316721449,1
8,8,0.102605891,1
9,9,0.000471756,1
0,0,2.080132229,1
4,4,1.405450981,1
0,0,0.408681071,1
1,3,0.577790706,0
3,3,0.806704916,1
6,6,0.021203264,1
4,4,1.442070211,1
5,9,1.428550606,0
9,9,1.291328767,1
9,7,1.601413566,0
2,2,2.104318936,1
3,3,1.348933317,1
5,5,0.021327282,1
6,6,0.086964432,1
4,4,0.785038778,1
6,6,0.446259966,1
0,0,0.015614987,1
3,3,0.131410477,1
5,7,0.505613889,0
5,5,1.062775315,1
0,0,0.175035952,1
2,2,0.889406068,1
9,9,0.392188144,1
2,2,0.481293133,1
7,7,0.170289376,1
2,2,0.328197166,1
9,9,0.001838551,1
2,2,0.709835614,1
3,4,1.73700149,0
0,0,0.324347574,1
6,6,0.24973968,1
6,6,0.201180241,1
3,3,1.583138695,1
6,4,1.303177462,0
5,5,0.511307321,1
3,5,0.94293294,0
9,9,0.184329393,1
1,1,4.11E-07,1
1,1,0.124602578,1
4,4,2.339924862,1
6,4,2.00562619,0
3,3,1.723974728,1
5,5,0.582548606,1
5,4,1.798687806,0
8,8,0.003657127,1
2,0,1.030271879,0
0,0,0.200686112,1
3,3,2.074864487,1
1,9,0.115355668,0
2,4,1.645482108,0
2,7,1.915126338,0
4,4,1.595053055,1
2,2,0.194861416,1
8,8,2.324540231,1
8,3,1.714203953,0
6,6,0.099067642,1
5,3,1.796655463,0
1,1,0.000212321,1
9,9,0.040004411,1
3,6,1.559034896,0
3,3,0.315001249,1
8,8,0.665432989,1
3,3,1.179984721,1
8,8,0.474569156,1
4,4,1.066010588,1
7,7,0.014146998,1
5,5,1.144852438,1
0,7,1.895914935,0
3,5,1.602486254,0
3,3,1.75762257,1
1,1,0.003550614,1
2,2,2.818030661,1
6,6,0.20268759,1
1,1,0.003095612,1
5,3,1.64360246,0
2,2,1.106145314,1
0,0,0.03931928,1
7,7,0.309960646,1
5,5,1.387965314,1
0,0,0.157670543,1
6,0,1.527212753,0
8,0,0.678666511,0
1,1,0.00515646,1
6,4,1.33667234,0
3,3,0.249926453,1
3,5,0.708313561,0
8,8,0.483638886,1
4,4,0.965219503,1
3,3,1.639371021,1
9,1,0.522182664,0
7,7,1.495893422,1
9,1,1.712537904,0
0,0,0.172552223,1
2,4,1.709502516,0
2,2,0.829746088,1
3,4,1.003678819,0
9,1,1.834252551,0
6,4,0.736570485,0
0,0,0.082589016,1
1,1,6.27E-05,1
2,2,0.779492631,1
1,1,2.38E-06,1
7,7,1.333491522,1
7,7,0.331060761,1
9,9,0.00533378,1
8,8,0.052849723,1
7,7,1.162655372,1
5,5,1.080413151,1
4,4,0.40793071,1
0,0,0.003058099,1
9,9,0.145921787,1
0,0,0.837686496,1
0,0,0.942977878,1
8,8,0.046020692,1
2,2,1.152433749,1
0,0,0.786569035,1
0,0,0.104332841,1
0,2,2.512791732,0
4,4,0.786956539,1
8,8,0.15485634,1
6,6,0.008218223,1
2,2,0.116878904,1
4,4,1.283804077,1
6,6,1.389422515,1
3,3,0.879424119,1
5,5,0.240784159,1
1,1,0.000950926,1
5,5,1.175015761,1
3,3,0.530365254,1
7,7,1.122070573,1
2,2,1.153855725,1
2,2,0.71384196,1
9,9,0.280725579,1
1,8,1.489801947,0
0,0,1.369352435,1
1,0,1.164591496,0
0,0,1.726364454,1
3,3,1.150618414,1
4,4,1.096348967,1
2,4,1.931822302,0
6,6,0.081930233,1
1,1,0.008119158,1
6,6,0.112410592,1
3,7,1.85051478,0
4,4,0.814191099,1
2,4,1.195990214,0
5,3,1.956935979,0
9,9,0.135557985,1
7,4,0.135995212,0
0,0,0.419965288,1
8,8,0.09475779,1
0,0,0.424133974,1
2,4,1.336948846,0
6,6,0.450276472,1
5,5,1.217233854,1
7,7,1.691108832,1
9,9,0.000533562,1
7,7,0.847151324,1
0,0,0.240236757,1
5,5,0.775153831,1
7,7,0.238398078,1
7,7,1.903669821,1
3,3,0.277395082,1
1,1,0.000589557,1
9,9,0.075396745,1
6,3,1.66987311,0
2,0,1.403850045,0
9,9,0.540756601,1
5,5,0.441430568,1
3,3,0.830712871,1
9,7,1.841493019,0
9,9,0.000174811,1
4,4,1.310137579,1
4,4,1.101246605,1
0,1,0.879071763,0
7,7,0.001930797,1
3,7,1.232994743,0
1,1,0.00653452,1
4,4,0.552870289,1
1,1,0.000389928,1
3,2,2.797375639,0
8,8,0.264226826,1
7,7,1.115562993,1
0,0,1.743124777,1
0,0,0.807213188,1
4,4,0.924065686,1
3,7,1.995018306,0
2,2,0.188814276,1
9,9,0.003737882,1
7,7,0.324879902,1
6,6,0.422330013,1
1,9,0.435779938,0
3,3,1.309748349,1
5,5,1.389167389,1
1,8,1.559421669,0
0,0,0.012720924,1
4,3,1.147708804,0
6,6,0.668600402,1
8,8,2.259903547,1
3,3,1.235803966,1
2,2,1.186978049,1
4,4,2.100564677,1
7,7,1.043313078,1
1,1,0.012333789,1
1,1,0.000215286,1
3,3,0.585236715,1
9,9,0.918084214,1
7,7,0.784356491,1
5,5,2.108323744,1
1,1,0.003940573,1
8,0,2.417365944,0
8,8,0.460518554,1
7,7,0.001702502,1
8,0,1.209339461,0
1,1,0.031329835,1
6,6,0.193452924,1
9,9,0.020673923,1
3,3,1.838925926,1
2,2,0.320221104,1
7,7,0.001545338,1
7,7,0.065009772,1
8,8,0.913465316,1
1,1,1.633948841,1
0,0,1.572975606,1
3,3,0.378480313,1
2,4,1.183819986,0
6,6,0.304857557,1
7,7,1.3274591,1
3,5,1.580694481,0
2,2,1.001370861,1
1,0,1.256577875,0
1,1,0.013448864,1
5,5,0.737659593,1
5,5,1.251220526,1
1,1,0.001383859,1
3,4,2.475139044,0
1,1,0.105270578,1
3,3,0.096893333,1
0,0,0.851161338,1
8,8,0.234802324,1
6,6,0.25997135,1
5,2,1.920472974,0
1,1,0.003630368,1
6,3,0.338185366,0
6,6,1.537605113,1
4,4,1.494951085,1
1,1,0.001406285,1
9,9,0.871960877,1
1,0,0.776447013,0
4,4,1.940219204,1
1,1,0.001849999,1
0,0,0.473915872,1
1,1,0.595772956,1
9,9,0.002107742,1
0,8,2.104902546,0
6,6,1.612127335,1
9,9,0.116878235,1
2,2,0.518954853,1
4,4,0.489624076,1
7,7,0.020484769,1
2,2,1.681884639,1
2,2,0.217593724,1
7,7,0.000481372,1
7,4,0.0246416,0
9,9,0.095165771,1
1,1,0.007016251,1
5,3,1.746719986,0
6,2,1.034797337,0
6,6,0.048006603,1
3,3,1.005230675,1
4,4,1.11581716,1
4,4,1.159389411,1
1,9,0.04287565,0
3,4,1.121707613,0
8,8,0.339928971,1
6,2,0.243768531,0
6,6,0.070511139,1
6,6,0.230968235,1
1,1,0.002926126,1
6,6,0.009929685,1
6,3,1.254531381,0
6,6,0.164189294,1
3,5,1.399988196,0
8,8,0.294194939,1
4,4,1.520649663,1
6,6,0.00465513,1
7,7,0.363443984,1
1,1,5.43E-05,1
9,9,0.007837846,1
5,3,1.700986817,0
6,6,1.620759087,1
7,7,0.760486429,1
6,6,0.204246583,1
9,0,1.185753157,0
7,7,0.207906991,1
1,1,0.000389755,1
9,9,0.000193931,1
3,5,1.399709132,0
2,2,0.459006543,1
6,6,0.802101926,1
9,7,1.475688039,0
7,7,0.885061025,1
6,6,2.334924422,1
5,5,0.589511788,1
9,9,0.299715745,1
1,1,0.000115473,1
3,5,0.924211177,0
6,6,0.000524896,1
0,0,0.056973126,1
2,2,0.601931637,1
0,0,0.836778962,1
1,9,0.282428246,0
1,1,1.235546514,1
8,8,0.013604771,1
6,3,1.350649234,0
6,5,1.575317729,0
0,0,0.145079082,1
2,0,2.051452945,0
0,0,0.901150637,1
3,5,1.079289623,0
7,7,2.007373749,1
7,7,1.370112752,1
3,8,1.657530845,0
3,5,2.134244584,0
5,5,2.155528993,1
3,5,1.440581949,0
1,1,0.003388087,1
6,6,0.009546375,1
1,1,0.002856834,1
5,5,0.606392177,1
1,1,0.006388738,1
0,0,0.086640091,1
6,6,0.177842094,1
2,2,0.650508149,1
3,3,0.199155057,1
2,2,1.860145278,1
1,1,0.002186918,1
2,7,2.0661562,0
5,5,1.618806201,1
1,1,0.456191481,1
9,9,0.000327609,1
8,8,0.402644846,1
3,3,1.973196386,1
6,6,1.291165842,1
9,9,0.051446171,1
7,7,0.329984606,1
3,3,1.020018012,1
0,0,0.936256427,1
0,2,0.748124713,0
3,3,1.640891194,1
9,9,0.004137341,1
4,4,1.008677075,1
6,4,2.182729752,0
6,3,1.328976245,0
9,9,0.709787267,1
6,6,0.319069565,1
8,8,0.353461076,1
6,6,0.869825663,1
6,6,0.097099795,1
8,8,0.060541046,1
5,5,1.817533703,1
4,4,0.507548809,1
4,3,1.358853684,0
6,6,0.389860375,1
7,7,0.008706589,1
7,7,1.869060003,1
6,4,2.193937587,0
6,3,0.652388898,0
9,9,0.621931628,1
6,6,0.0595941,1
2,2,0.665099351,1
4,4,1.911767372,1
0,0,1.354905832,1
1,1,0.787746551,1
3,3,0.915159707,1
6,6,0.166185068,1
4,4,2.336716838,1
1,9,0.988707887,0
2,2,0.494685781,1
6,6,0.324350013,1
0,0,0.529906515,1
7,3,2.275396228,0
8,8,0.504374693,1
7,7,0.003649276,1
5,5,0.851324433,1
9,3,1.558225021,0
2,3,2.280460248,0
8,8,0.151835821,1
3,3,0.473227398,1
0,2,0.208039906,0
6,6,0.73186081,1
3,3,0.205736487,1
6,6,2.677547613,1
9,2,2.357958179,0
7,7,0.778440062,1
6,4,1.531546184,0
5,5,0.519490443,1
7,7,0.069260394,1
9,9,0.086677557,1
0,0,0.077943377,1
3,0,1.594301385,0
6,6,0.071195165,1
7,7,0.002365861,1
2,2,2.758393277,1
0,8,2.105499164,0
5,5,2.007962225,1
5,5,1.125154806,1
6,7,2.933205395,0
3,5,1.084128432,0
5,5,0.014864456,1
9,9,1.767840676,1
4,4,1.832153311,1
6,6,1.064376681,1
5,4,1.276459383,0
7,7,2.723998607,1
2,3,1.158189959,0
3,3,1.987846,1
6,6,0.09625083,1
4,4,1.760813153,1
1,1,0.533779281,1
6,6,0.011136413,1
3,3,1.637254661,1
1,1,0.000505047,1
6,6,0.424088825,1
7,7,0.120791429,1
0,0,1.130092158,1
5,5,0.024573116,1
0,0,0.159093455,1
1,1,0.801495,1
3,9,2.124424368,0
7,7,0.001055119,1
3,3,1.259133112,1
5,5,0.987928602,1
2,2,0.621695416,1
3,3,1.152792827,1
9,9,0.03091963,1
3,5,1.293607605,0
2,6,2.241225498,0
3,4,2.267165983,0
0,0,0.065086532,1
0,0,0.065098939,1
2,0,0.935738833,0
8,8,0.788201137,1
0,0,0.063667884,1
3,3,0.505724047,1
2,2,0.326759451,1
6,4,1.801274478,0
3,5,1.11008144,0
3,3,1.151034034,1
7,7,0.116304063,1
9,9,0.001762758,1
6,6,0.968376139,1
9,9,0.00184043,1
8,3,1.642168242,0
1,1,0.027363722,1
2,2,0.261220411,1
6,6,0.578335955,1
7,7,0.404541106,1
4,4,0.712359491,1
4,5,2.423339124,0
1,1,2.90E-05,1
3,3,1.112163458,1
7,7,0.01450765,1
2,6,2.051820389,0
9,9,0.000392134,1
3,5,0.746991798,0
0,8,1.128263297,0
5,5,2.175572233,1
8,8,0.007855862,1
3,5,1.151561158,0
8,8,0.046647617,1
5,5,0.986455373,1
6,6,0.076679865,1
5,5,0.765324063,1
0,0,0.009371303,1
8,8,0.062813182,1
6,3,1.283601006,0
9,8,1.257411956,0
1,1,0.019745711,1
8,8,0.056074571,1
1,1,0.000388259,1
5,5,0.8371128,1
0,0,1.149431213,1
9,9,0.008658687,1
1,8,0.010903607,0
6,6,0.0900025,1
3,3,0.869285032,1
6,6,0.351427485,1
1,3,1.060024965,0
4,4,1.217288444,1
2,4,0.798505156,0
7,7,0.153998207,1
4,4,1.794267578,1
7,7,0.109836484,1
6,4,1.325777939,0
1,3,1.405044371,0
2,2,1.523799681,1
4,4,1.383728384,1
4,5,0.972568696,0
5,5,0.447173016,1
7,7,1.667125595,1
3,5,2.365079251,0
8,4,0.993165696,0
5,5,1.120749919,1
8,8,1.136428866,1
0,0,2.164685595,1
5,5,1.108908586,1
2,4,1.567114447,0
0,0,0.114229252,1
5,5,0.081597965,1
4,4,2.39600409,1
3,3,0.723367528,1
3,3,0.946426872,1
2,2,1.666279909,1
4,4,2.543342411,1
6,2,1.898918267,0
9,9,0.050996246,1
4,4,1.514859791,1
8,8,2.294418525,1
8,8,0.010435376,1
6,6,0.101713466,1
2,2,1.036692785,1
6,6,0.094319056,1
1,1,0.978197445,1
7,7,0.03256614,1
1,0,2.411081715,0
6,4,2.162184027,0
3,3,0.453617529,1
8,8,0.019496692,1
5,5,0.606471655,1
1,9,1.59676588,0
7,7,0.50635652,1
6,6,0.510037753,1
7,7,0.693788623,1
1,1,0.544634235,1
0,0,0.356304865,1
2,2,1.441361271,1
3,3,0.477266828,1
3,5,1.644476123,0
6,6,0.786540294,1
7,7,0.340655294,1
1,1,0.002777474,1
6,6,0.518268192,1
0,2,1.186891175,0
8,8,0.062470453,1
3,3,0.126018273,1
7,7,0.983573922,1
2,2,0.265367272,1
5,5,0.15249571,1
7,7,0.012526921,1
5,5,0.569385065,1
7,7,0.011777823,1
7,7,0.532740308,1
1,1,0.017162345,1
7,7,1.103066911,1
4,4,1.096330783,1
3,3,1.090227347,1
3,3,0.0990849,1
4,4,0.951711713,1
0,0,1.402034339,1
4,4,1.181169678,1
2,2,0.584031367,1
7,7,0.001585504,1
0,0,0.096624851,1
7,2,2.155859987,0
5,2,1.305286839,0
6,6,1.125711879,1
6,6,0.028758919,1
2,2,1.236083293,1
5,5,0.097389193,1
2,2,0.875571817,1
6,6,1.550660778,1
0,0,0.956228139,1
6,6,0.490036854,1
1,1,0.387493558,1
2,2,1.296730322,1
9,9,0.015933848,1
0,0,1.587837339,1
0,0,0.857230689,1
1,1,0.000129658,1
3,5,1.637521404,0
5,5,1.052360519,1
1,1,0.000593686,1
6,6,1.398141684,1
7,7,0.006033752,1
8,8,1.053325308,1
9,5,1.631421252,0
6,6,0.414830672,1
3,3,0.77304799,1
3,3,0.305325469,1
6,6,0.325524568,1
2,0,1.001323867,0
9,9,1.224046051,1
9,9,0.002301017,1
2,2,0.958553584,1
2,2,0.356325125,1
6,6,0.098847828,1
1,1,0.004263681,1
6,4,0.865944854,0
6,6,0.84123983,1
2,2,0.027496989,1
5,5,1.967175342,1
7,7,0.115477388,1
0,8,0.864920175,0
9,8,0.873685896,0
3,5,0.28277939,0
6,6,0.144158873,1
6,4,2.111534965,0
3,3,1.02100871,1
2,2,0.960418669,1
3,3,0.777611969,1
3,4,2.267482832,0
4,4,0.872119181,1
4,4,0.70339169,1
8,8,0.003137608,1
9,9,0.799608663,1
2,2,0.519201913,1
6,6,0.047343177,1
0,0,1.359161741,1
9,9,0.272120717,1
7,7,0.000162099,1
9,9,0.034493558,1
8,8,0.006921385,1
7,7,0.054448685,1
7,7,0.036022535,1
6,3,1.064197508,0
8,8,0.004114906,1
2,2,1.517854659,1
9,9,0.039554119,1
6,3,0.822384617,0
3,5,1.511548421,0
7,7,1.647575715,1
6,5,1.203586649,0
8,8,0.001883589,1
7,7,0.002984252,1
3,3,1.741373093,1
7,7,0.06766184,1
0,0,0.807343535,1
7,7,0.068401508,1
1,1,0.546325817,1
6,6,0.056799632,1
2,2,0.050324422,1
2,4,1.98356133,0
0,0,1.996802568,1
0,0,0.058649787,1
2,2,0.100906194,1
9,9,0.477592581,1
9,8,1.194853228,0
2,2,1.502155021,1
8,8,1.147830286,1
0,7,1.465957873,0
7,7,0.352089163,1
5,5,1.485836316,1
2,5,1.162666012,0
0,0,0.263081649,1
1,1,0.044681324,1
4,2,1.135402201,0
9,9,0.013832495,1
6,6,0.767031167,1
1,1,0.012136106,1
0,0,0.031660956,1
1,1,0.079852064,1
8,0,0.038044281,0
6,6,0.023342597,1
5,5,1.399072768,1
3,0,1.358119927,0
